STATEFP,COUNTYFP,COUNTYNAME,year,heat_days
13,13089,DeKalb,1980,35
13,13089,DeKalb,1981,31
13,13089,DeKalb,1982,2
13,13089,DeKalb,1983,21
13,13089,DeKalb,1984,2
13,13089,DeKalb,1985,11
13,13089,DeKalb,1986,51
13,13089,DeKalb,1987,18
13,13089,DeKalb,1988,33
13,13089,DeKalb,1989,2
13,13089,DeKalb,1990,27
13,13089,DeKalb,1991,6
13,13089,DeKalb,1992,6
13,13089,DeKalb,1993,26
13,13089,DeKalb,1994,0
13,13089,DeKalb,1995,27
13,13089,DeKalb,1996,11
13,13089,DeKalb,1997,8
13,13089,DeKalb,1998,28
13,13089,DeKalb,1999,38
13,13089,DeKalb,2000,45
13,13089,DeKalb,2001,5
13,13089,DeKalb,2002,30
13,13089,DeKalb,2003,0
13,13089,DeKalb,2004,9
13,13089,DeKalb,2005,11
13,13089,DeKalb,2006,32
13,13089,DeKalb,2007,59
13,13089,DeKalb,2008,38
13,13089,DeKalb,2009,80
13,13089,DeKalb,2010,56
13,13089,DeKalb,2011,91
13,13089,DeKalb,2012,69
13,13089,DeKalb,2013,13
13,13089,DeKalb,2014,58
13,13089,DeKalb,2015,46
13,13089,DeKalb,2016,64
13,13089,DeKalb,2017,16
13,13089,DeKalb,2018,29
13,13089,DeKalb,2019,51
13,13089,DeKalb,2020,36
13,13089,DeKalb,2021,19
13,13091,Dodge,1979,29
13,13091,Dodge,1980,81
13,13091,Dodge,1981,80
13,13091,Dodge,1982,17
13,13091,Dodge,1983,39
13,13091,Dodge,1984,18
13,13091,Dodge,1985,49
13,13091,Dodge,1986,78
13,13091,Dodge,1987,43
13,13091,Dodge,1988,52
13,13091,Dodge,1989,25
13,13091,Dodge,1990,85
13,13091,Dodge,1991,24
13,13091,Dodge,1992,16
13,13091,Dodge,1993,70
13,13091,Dodge,1994,2
13,13091,Dodge,1995,46
13,13091,Dodge,1996,38
13,13091,Dodge,1997,42
13,13091,Dodge,1998,69
13,13091,Dodge,1999,64
13,13091,Dodge,2000,79
13,13091,Dodge,2001,18
13,13091,Dodge,2002,64
13,13091,Dodge,2003,9
13,13091,Dodge,2004,58
13,13091,Dodge,2005,38
13,13091,Dodge,2006,83
13,13091,Dodge,2007,74
13,13091,Dodge,2008,73
13,13091,Dodge,2009,109
13,13091,Dodge,2010,103
13,13091,Dodge,2011,115
13,13091,Dodge,2012,82
13,13091,Dodge,2013,22
13,13091,Dodge,2014,104
13,13091,Dodge,2015,79
13,13091,Dodge,2016,100
13,13091,Dodge,2017,48
13,13091,Dodge,2018,74
13,13091,Dodge,2019,117
13,13091,Dodge,2020,71
13,13091,Dodge,2021,53
13,13093,Dooly,1979,30
13,13093,Dooly,1980,79
13,13093,Dooly,1981,78
13,13093,Dooly,1982,17
13,13093,Dooly,1983,37
13,13093,Dooly,1984,20
13,13093,Dooly,1985,44
13,13093,Dooly,1986,78
13,13093,Dooly,1987,38
13,13093,Dooly,1988,53
13,13093,Dooly,1989,21
13,13093,Dooly,1990,79
13,13093,Dooly,1991,21
13,13093,Dooly,1992,18
13,13093,Dooly,1993,64
13,13093,Dooly,1994,1
13,13093,Dooly,1995,50
13,13093,Dooly,1996,36
13,13093,Dooly,1997,29
13,13093,Dooly,1998,72
13,13093,Dooly,1999,65
13,13093,Dooly,2000,83
13,13093,Dooly,2001,19
13,13093,Dooly,2002,59
13,13093,Dooly,2003,10
13,13093,Dooly,2004,44
13,13093,Dooly,2005,32
13,13093,Dooly,2006,82
13,13093,Dooly,2007,81
13,13093,Dooly,2008,72
13,13093,Dooly,2009,107
13,13093,Dooly,2010,103
13,13093,Dooly,2011,112
13,13093,Dooly,2012,90
13,13093,Dooly,2013,28
13,13093,Dooly,2014,101
13,13093,Dooly,2015,73
13,13093,Dooly,2016,105
13,13093,Dooly,2017,39
13,13093,Dooly,2018,62
13,13093,Dooly,2019,110
13,13093,Dooly,2020,67
13,13093,Dooly,2021,43
13,13095,Dougherty,1979,27
13,13095,Dougherty,1980,69
13,13095,Dougherty,1981,70
13,13095,Dougherty,1982,16
13,13095,Dougherty,1983,31
13,13095,Dougherty,1984,19
13,13095,Dougherty,1985,37
13,13095,Dougherty,1986,80
13,13095,Dougherty,1987,35
13,13095,Dougherty,1988,41
13,13095,Dougherty,1989,20
13,13095,Dougherty,1990,77
13,13095,Dougherty,1991,17
13,13095,Dougherty,1992,20
13,13095,Dougherty,1993,69
13,13095,Dougherty,1994,2
13,13095,Dougherty,1995,51
13,13095,Dougherty,1996,39
13,13095,Dougherty,1997,33
13,13095,Dougherty,1998,80
13,13095,Dougherty,1999,61
13,13095,Dougherty,2000,88
13,13095,Dougherty,2001,22
13,13095,Dougherty,2002,59
13,13095,Dougherty,2003,7
13,13095,Dougherty,2004,49
13,13095,Dougherty,2005,35
13,13095,Dougherty,2006,87
13,13095,Dougherty,2007,93
13,13095,Dougherty,2008,63
13,13095,Dougherty,2009,111
13,13095,Dougherty,2010,101
13,13095,Dougherty,2011,120
13,13095,Dougherty,2012,90
13,13095,Dougherty,2013,37
13,13095,Dougherty,2014,103
13,13095,Dougherty,2015,75
13,13095,Dougherty,2016,94
13,13095,Dougherty,2017,45
13,13095,Dougherty,2018,59
13,13095,Dougherty,2019,105
13,13095,Dougherty,2020,76
13,13095,Dougherty,2021,48
13,13097,Douglas,1979,10
13,13097,Douglas,1980,34
13,13097,Douglas,1981,30
13,13097,Douglas,1982,2
13,13097,Douglas,1983,17
13,13097,Douglas,1984,2
13,13097,Douglas,1985,10
13,13097,Douglas,1986,52
13,13097,Douglas,1987,16
13,13097,Douglas,1988,31
13,13097,Douglas,1989,2
13,13097,Douglas,1990,24
13,13097,Douglas,1991,5
13,13097,Douglas,1992,6
13,13097,Douglas,1993,23
13,13097,Douglas,1994,0
13,13097,Douglas,1995,26
13,13097,Douglas,1996,8
13,13097,Douglas,1997,6
13,13097,Douglas,1998,19
13,13097,Douglas,1999,31
13,13097,Douglas,2000,48
13,13097,Douglas,2001,5
13,13097,Douglas,2002,24
13,13097,Douglas,2003,0
13,13097,Douglas,2004,9
13,13097,Douglas,2005,11
13,13097,Douglas,2006,33
13,13097,Douglas,2007,66
13,13097,Douglas,2008,34
13,13097,Douglas,2009,77
13,13097,Douglas,2010,54
13,13097,Douglas,2011,90
13,13097,Douglas,2012,65
13,13097,Douglas,2013,11
13,13097,Douglas,2014,60
13,13097,Douglas,2015,47
13,13097,Douglas,2016,63
13,13097,Douglas,2017,15
13,13097,Douglas,2018,21
13,13097,Douglas,2019,49
13,13097,Douglas,2020,32
13,13097,Douglas,2021,19
13,13099,Early,1979,26
13,13099,Early,1980,58
13,13099,Early,1981,62
13,13099,Early,1982,20
13,13099,Early,1983,28
13,13099,Early,1984,19
13,13099,Early,1985,30
13,13099,Early,1986,76
13,13099,Early,1987,33
13,13099,Early,1988,28
13,13099,Early,1989,19
13,13099,Early,1990,77
13,13099,Early,1991,16
13,13099,Early,1992,18
13,13099,Early,1993,59
13,13099,Early,1994,5
13,13099,Early,1995,49
13,13099,Early,1996,37
13,13099,Early,1997,30
13,13099,Early,1998,89
13,13099,Early,1999,55
13,13099,Early,2000,92
13,13099,Early,2001,16
13,13099,Early,2002,52
13,13099,Early,2003,12
13,13099,Early,2004,44
13,13099,Early,2005,41
13,13099,Early,2006,81
13,13099,Early,2007,94
13,13099,Early,2008,55
13,13099,Early,2009,111
13,13099,Early,2010,102
13,13099,Early,2011,120
13,13099,Early,2012,87
13,13099,Early,2013,39
13,13099,Early,2014,93
13,13099,Early,2015,80
13,13099,Early,2016,90
13,13099,Early,2017,40
13,13099,Early,2018,67
13,13099,Early,2019,106
13,13099,Early,2020,82
13,13099,Early,2021,46
13,13101,Echols,1979,28
13,13101,Echols,1980,58
13,13101,Echols,1981,60
13,13101,Echols,1982,20
13,13101,Echols,1983,27
13,13101,Echols,1984,23
13,13101,Echols,1985,35
13,13101,Echols,1986,47
13,13101,Echols,1987,33
13,13101,Echols,1988,29
13,13101,Echols,1989,34
13,13101,Echols,1990,85
13,13101,Echols,1991,15
13,13101,Echols,1992,23
13,13101,Echols,1993,61
13,13101,Echols,1994,9
13,13101,Echols,1995,41
13,13101,Echols,1996,34
13,13101,Echols,1997,25
13,13101,Echols,1998,78
13,13101,Echols,1999,49
13,13101,Echols,2000,69
13,13101,Echols,2001,23
13,13101,Echols,2002,55
13,13101,Echols,2003,20
13,13101,Echols,2004,47
13,13101,Echols,2005,47
13,13101,Echols,2006,67
13,13101,Echols,2007,85
13,13101,Echols,2008,55
13,13101,Echols,2009,110
13,13101,Echols,2010,105
13,13101,Echols,2011,122
13,13101,Echols,2012,61
13,13101,Echols,2013,43
13,13101,Echols,2014,97
13,13101,Echols,2015,65
13,13101,Echols,2016,83
13,13101,Echols,2017,63
13,13101,Echols,2018,67
13,13101,Echols,2019,92
13,13101,Echols,2020,73
13,13101,Echols,2021,49
13,13103,Effingham,1979,29
13,13103,Effingham,1980,75
13,13103,Effingham,1981,65
13,13103,Effingham,1982,16
13,13103,Effingham,1983,49
13,13103,Effingham,1984,31
13,13103,Effingham,1985,35
13,13103,Effingham,1986,63
13,13103,Effingham,1987,41
13,13103,Effingham,1988,50
13,13103,Effingham,1989,31
13,13103,Effingham,1990,80
13,13103,Effingham,1991,28
13,13103,Effingham,1992,19
13,13103,Effingham,1993,75
13,13103,Effingham,1994,19
13,13103,Effingham,1995,40
13,13103,Effingham,1996,47
13,13103,Effingham,1997,27
13,13103,Effingham,1998,75
13,13103,Effingham,1999,51
13,13103,Effingham,2000,68
13,13103,Effingham,2001,41
13,13103,Effingham,2002,54
13,13103,Effingham,2003,9
13,13103,Effingham,2004,46
13,13103,Effingham,2005,33
13,13103,Effingham,2006,67
13,13103,Effingham,2007,61
13,13103,Effingham,2008,59
13,13103,Effingham,2009,102
13,13103,Effingham,2010,97
13,13103,Effingham,2011,112
13,13103,Effingham,2012,53
13,13103,Effingham,2013,20
13,13103,Effingham,2014,85
13,13103,Effingham,2015,67
13,13103,Effingham,2016,76
13,13103,Effingham,2017,51
13,13103,Effingham,2018,61
13,13103,Effingham,2019,95
13,13103,Effingham,2020,62
13,13103,Effingham,2021,49
13,13105,Elbert,1979,19
13,13105,Elbert,1980,51
13,13105,Elbert,1981,50
13,13105,Elbert,1982,8
13,13105,Elbert,1983,31
13,13105,Elbert,1984,6
13,13105,Elbert,1985,30
13,13105,Elbert,1986,70
13,13105,Elbert,1987,36
13,13105,Elbert,1988,57
13,13105,Elbert,1989,19
13,13105,Elbert,1990,37
13,13105,Elbert,1991,21
13,13105,Elbert,1992,13
13,13105,Elbert,1993,45
13,13105,Elbert,1994,5
13,13105,Elbert,1995,28
13,13105,Elbert,1996,17
13,13105,Elbert,1997,22
13,13105,Elbert,1998,42
13,13105,Elbert,1999,53
13,13105,Elbert,2000,55
13,13105,Elbert,2001,20
13,13105,Elbert,2002,56
13,13105,Elbert,2003,3
13,13105,Elbert,2004,26
13,13105,Elbert,2005,28
13,13105,Elbert,2006,56
13,13105,Elbert,2007,82
13,13105,Elbert,2008,67
13,13105,Elbert,2009,96
13,13105,Elbert,2010,77
13,13105,Elbert,2011,104
13,13105,Elbert,2012,70
13,13105,Elbert,2013,13
13,13105,Elbert,2014,74
13,13105,Elbert,2015,61
13,13105,Elbert,2016,79
13,13105,Elbert,2017,47
13,13105,Elbert,2018,61
13,13105,Elbert,2019,78
13,13105,Elbert,2020,45
13,13105,Elbert,2021,34
13,13107,Emanuel,1979,25
13,13107,Emanuel,1980,84
13,13107,Emanuel,1981,69
13,13107,Emanuel,1982,17
13,13107,Emanuel,1983,45
13,13107,Emanuel,1984,22
13,13107,Emanuel,1985,43
13,13107,Emanuel,1986,77
13,13107,Emanuel,1987,42
13,13107,Emanuel,1988,59
13,13107,Emanuel,1989,30
13,13107,Emanuel,1990,80
13,13107,Emanuel,1991,23
13,13107,Emanuel,1992,17
13,13107,Emanuel,1993,71
13,13107,Emanuel,1994,9
13,13107,Emanuel,1995,43
13,13107,Emanuel,1996,39
13,13107,Emanuel,1997,39
13,13107,Emanuel,1998,76
13,13107,Emanuel,1999,64
13,13107,Emanuel,2000,74
13,13107,Emanuel,2001,29
13,13107,Emanuel,2002,69
13,13107,Emanuel,2003,7
13,13107,Emanuel,2004,51
13,13107,Emanuel,2005,45
13,13107,Emanuel,2006,83
13,13107,Emanuel,2007,72
13,13107,Emanuel,2008,67
13,13107,Emanuel,2009,112
13,13107,Emanuel,2010,101
13,13107,Emanuel,2011,116
13,13107,Emanuel,2012,67
13,13107,Emanuel,2013,17
13,13107,Emanuel,2014,97
13,13107,Emanuel,2015,76
13,13107,Emanuel,2016,89
13,13107,Emanuel,2017,51
13,13107,Emanuel,2018,76
13,13107,Emanuel,2019,117
13,13107,Emanuel,2020,67
13,13107,Emanuel,2021,46
13,13109,Evans,1979,31
13,13109,Evans,1980,83
13,13109,Evans,1981,74
13,13109,Evans,1982,20
13,13109,Evans,1983,54
13,13109,Evans,1984,31
13,13109,Evans,1985,38
13,13109,Evans,1986,73
13,13109,Evans,1987,49
13,13109,Evans,1988,54
13,13109,Evans,1989,31
13,13109,Evans,1990,86
13,13109,Evans,1991,28
13,13109,Evans,1992,18
13,13109,Evans,1993,77
13,13109,Evans,1994,19
13,13109,Evans,1995,42
13,13109,Evans,1996,56
13,13109,Evans,1997,36
13,13109,Evans,1998,82
13,13109,Evans,1999,64
13,13109,Evans,2000,71
13,13109,Evans,2001,31
13,13109,Evans,2002,58
13,13109,Evans,2003,14
13,13109,Evans,2004,51
13,13109,Evans,2005,45
13,13109,Evans,2006,77
13,13109,Evans,2007,73
13,13109,Evans,2008,67
13,13109,Evans,2009,110
13,13109,Evans,2010,103
13,13109,Evans,2011,116
13,13109,Evans,2012,59
13,13109,Evans,2013,24
13,13109,Evans,2014,96
13,13109,Evans,2015,79
13,13109,Evans,2016,87
13,13109,Evans,2017,56
13,13109,Evans,2018,72
13,13109,Evans,2019,107
13,13109,Evans,2020,73
13,13109,Evans,2021,53
13,13111,Fannin,1979,0
13,13111,Fannin,1980,3
13,13111,Fannin,1981,0
13,13111,Fannin,1982,0
13,13111,Fannin,1983,2
13,13111,Fannin,1984,0
13,13111,Fannin,1985,0
13,13111,Fannin,1986,6
13,13111,Fannin,1987,0
13,13111,Fannin,1988,5
13,13111,Fannin,1989,0
13,13111,Fannin,1990,0
13,13111,Fannin,1991,0
13,13111,Fannin,1992,0
13,13111,Fannin,1993,0
13,13111,Fannin,1994,0
13,13111,Fannin,1995,4
13,13111,Fannin,1996,0
13,13111,Fannin,1997,0
13,13111,Fannin,1998,0
13,13111,Fannin,1999,2
13,13111,Fannin,2000,2
13,13111,Fannin,2001,0
13,13111,Fannin,2002,0
13,13111,Fannin,2003,0
13,13111,Fannin,2004,0
13,13111,Fannin,2005,0
13,13111,Fannin,2006,0
13,13111,Fannin,2007,23
13,13111,Fannin,2008,2
13,13111,Fannin,2009,14
13,13111,Fannin,2010,0
13,13111,Fannin,2011,8
13,13111,Fannin,2012,8
13,13111,Fannin,2013,0
13,13111,Fannin,2014,0
13,13111,Fannin,2015,0
13,13111,Fannin,2016,0
13,13111,Fannin,2017,0
13,13111,Fannin,2018,0
13,13111,Fannin,2019,0
13,13111,Fannin,2020,0
13,13111,Fannin,2021,0
13,13113,Fayette,1979,12
13,13113,Fayette,1980,35
13,13113,Fayette,1981,36
13,13113,Fayette,1982,5
13,13113,Fayette,1983,21
13,13113,Fayette,1984,3
13,13113,Fayette,1985,13
13,13113,Fayette,1986,54
13,13113,Fayette,1987,18
13,13113,Fayette,1988,33
13,13113,Fayette,1989,3
13,13113,Fayette,1990,26
13,13113,Fayette,1991,6
13,13113,Fayette,1992,6
13,13113,Fayette,1993,27
13,13113,Fayette,1994,0
13,13113,Fayette,1995,27
13,13113,Fayette,1996,11
13,13113,Fayette,1997,10
13,13113,Fayette,1998,28
13,13113,Fayette,1999,40
13,13113,Fayette,2000,50
13,13113,Fayette,2001,5
13,13113,Fayette,2002,32
13,13113,Fayette,2003,0
13,13113,Fayette,2004,10
13,13113,Fayette,2005,11
13,13113,Fayette,2006,36
13,13113,Fayette,2007,60
13,13113,Fayette,2008,42
13,13113,Fayette,2009,81
13,13113,Fayette,2010,70
13,13113,Fayette,2011,92
13,13113,Fayette,2012,70
13,13113,Fayette,2013,13
13,13113,Fayette,2014,62
13,13113,Fayette,2015,49
13,13113,Fayette,2016,68
13,13113,Fayette,2017,16
13,13113,Fayette,2018,28
13,13113,Fayette,2019,57
13,13113,Fayette,2020,34
13,13113,Fayette,2021,24
13,13115,Floyd,1979,10
13,13115,Floyd,1980,37
13,13115,Floyd,1981,28
13,13115,Floyd,1982,3
13,13115,Floyd,1983,18
13,13115,Floyd,1984,2
13,13115,Floyd,1985,13
13,13115,Floyd,1986,52
13,13115,Floyd,1987,29
13,13115,Floyd,1988,41
13,13115,Floyd,1989,1
13,13115,Floyd,1990,25
13,13115,Floyd,1991,8
13,13115,Floyd,1992,6
13,13115,Floyd,1993,28
13,13115,Floyd,1994,0
13,13115,Floyd,1995,26
13,13115,Floyd,1996,9
13,13115,Floyd,1997,9
13,13115,Floyd,1998,22
13,13115,Floyd,1999,28
13,13115,Floyd,2000,49
13,13115,Floyd,2001,5
13,13115,Floyd,2002,20
13,13115,Floyd,2003,1
13,13115,Floyd,2004,8
13,13115,Floyd,2005,15
13,13115,Floyd,2006,39
13,13115,Floyd,2007,80
13,13115,Floyd,2008,38
13,13115,Floyd,2009,83
13,13115,Floyd,2010,65
13,13115,Floyd,2011,88
13,13115,Floyd,2012,77
13,13115,Floyd,2013,16
13,13115,Floyd,2014,48
13,13115,Floyd,2015,53
13,13115,Floyd,2016,76
13,13115,Floyd,2017,20
13,13115,Floyd,2018,40
13,13115,Floyd,2019,56
13,13115,Floyd,2020,36
13,13115,Floyd,2021,21
13,13117,Forsyth,1979,4
13,13117,Forsyth,1980,24
13,13117,Forsyth,1981,19
13,13117,Forsyth,1982,0
13,13117,Forsyth,1983,12
13,13117,Forsyth,1984,0
13,13117,Forsyth,1985,6
13,13117,Forsyth,1986,46
13,13117,Forsyth,1987,11
13,13117,Forsyth,1988,23
13,13117,Forsyth,1989,0
13,13117,Forsyth,1990,11
13,13117,Forsyth,1991,1
13,13117,Forsyth,1992,5
13,13117,Forsyth,1993,16
13,13117,Forsyth,1994,0
13,13117,Forsyth,1995,16
13,13117,Forsyth,1996,4
13,13117,Forsyth,1997,5
13,13117,Forsyth,1998,12
13,13117,Forsyth,1999,23
13,13117,Forsyth,2000,22
13,13117,Forsyth,2001,2
13,13117,Forsyth,2002,19
13,13117,Forsyth,2003,0
13,13117,Forsyth,2004,4
13,13117,Forsyth,2005,9
13,13117,Forsyth,2006,26
13,13117,Forsyth,2007,52
13,13117,Forsyth,2008,25
13,13117,Forsyth,2009,64
13,13117,Forsyth,2010,36
13,13117,Forsyth,2011,77
13,13117,Forsyth,2012,49
13,13117,Forsyth,2013,3
13,13117,Forsyth,2014,28
13,13117,Forsyth,2015,42
13,13117,Forsyth,2016,45
13,13117,Forsyth,2017,9
13,13117,Forsyth,2018,5
13,13117,Forsyth,2019,30
13,13117,Forsyth,2020,19
13,13117,Forsyth,2021,8
13,13119,Franklin,1979,9
13,13119,Franklin,1980,36
13,13119,Franklin,1981,39
13,13119,Franklin,1982,6
13,13119,Franklin,1983,27
13,13119,Franklin,1984,6
13,13119,Franklin,1985,17
13,13119,Franklin,1986,56
13,13119,Franklin,1987,26
13,13119,Franklin,1988,43
13,13119,Franklin,1989,7
13,13119,Franklin,1990,22
13,13119,Franklin,1991,14
13,13119,Franklin,1992,9
13,13119,Franklin,1993,38
13,13119,Franklin,1994,2
13,13119,Franklin,1995,25
13,13119,Franklin,1996,13
13,13119,Franklin,1997,10
13,13119,Franklin,1998,29
13,13119,Franklin,1999,39
13,13119,Franklin,2000,42
13,13119,Franklin,2001,10
13,13119,Franklin,2002,48
13,13119,Franklin,2003,2
13,13119,Franklin,2004,14
13,13119,Franklin,2005,14
13,13119,Franklin,2006,41
13,13119,Franklin,2007,70
13,13119,Franklin,2008,49
13,13119,Franklin,2009,81
13,13119,Franklin,2010,61
13,13119,Franklin,2011,88
13,13119,Franklin,2012,49
13,13119,Franklin,2013,8
13,13119,Franklin,2014,43
13,13119,Franklin,2015,47
13,13119,Franklin,2016,68
13,13119,Franklin,2017,25
13,13119,Franklin,2018,23
13,13119,Franklin,2019,56
13,13119,Franklin,2020,34
13,13119,Franklin,2021,24
13,13121,Fulton,1979,10
13,13121,Fulton,1980,35
13,13121,Fulton,1981,29
13,13121,Fulton,1982,2
13,13121,Fulton,1983,20
13,13121,Fulton,1984,2
13,13121,Fulton,1985,10
13,13121,Fulton,1986,51
13,13121,Fulton,1987,17
13,13121,Fulton,1988,33
13,13121,Fulton,1989,2
13,13121,Fulton,1990,24
13,13121,Fulton,1991,5
13,13121,Fulton,1992,6
13,13121,Fulton,1993,23
13,13121,Fulton,1994,0
13,13121,Fulton,1995,27
13,13121,Fulton,1996,9
13,13121,Fulton,1997,6
13,13121,Fulton,1998,22
13,13121,Fulton,1999,36
13,13121,Fulton,2000,45
13,13121,Fulton,2001,5
13,13121,Fulton,2002,27
13,13121,Fulton,2003,0
13,13121,Fulton,2004,9
13,13121,Fulton,2005,11
13,13121,Fulton,2006,31
13,13121,Fulton,2007,61
13,13121,Fulton,2008,34
13,13121,Fulton,2009,77
13,13121,Fulton,2010,56
13,13121,Fulton,2011,90
13,13121,Fulton,2012,66
13,13121,Fulton,2013,12
13,13121,Fulton,2014,56
13,13121,Fulton,2015,46
13,13121,Fulton,2016,62
13,13121,Fulton,2017,16
13,13121,Fulton,2018,20
13,13121,Fulton,2019,48
13,13121,Fulton,2020,33
13,13121,Fulton,2021,16
13,13123,Gilmer,1979,0
13,13123,Gilmer,1980,9
13,13123,Gilmer,1981,0
13,13123,Gilmer,1982,0
13,13123,Gilmer,1983,4
13,13123,Gilmer,1984,0
13,13123,Gilmer,1985,0
13,13123,Gilmer,1986,12
13,13123,Gilmer,1987,0
13,13123,Gilmer,1988,9
13,13123,Gilmer,1989,0
13,13123,Gilmer,1990,0
13,13123,Gilmer,1991,0
13,13123,Gilmer,1992,0
13,13123,Gilmer,1993,2
13,13123,Gilmer,1994,0
13,13123,Gilmer,1995,6
13,13123,Gilmer,1996,0
13,13123,Gilmer,1997,0
13,13123,Gilmer,1998,0
13,13123,Gilmer,1999,3
13,13123,Gilmer,2000,5
13,13123,Gilmer,2001,0
13,13123,Gilmer,2002,0
13,13123,Gilmer,2003,0
13,13123,Gilmer,2004,0
13,13123,Gilmer,2005,1
13,13123,Gilmer,2006,0
13,13123,Gilmer,2007,29
13,13123,Gilmer,2008,4
13,13123,Gilmer,2009,24
13,13123,Gilmer,2010,5
13,13123,Gilmer,2011,30
13,13123,Gilmer,2012,18
13,13123,Gilmer,2013,0
13,13123,Gilmer,2014,1
13,13123,Gilmer,2015,2
13,13123,Gilmer,2016,5
13,13123,Gilmer,2017,0
13,13123,Gilmer,2018,0
13,13123,Gilmer,2019,1
13,13123,Gilmer,2020,0
13,13123,Gilmer,2021,0
13,13125,Glascock,1979,27
13,13125,Glascock,1980,75
13,13125,Glascock,1981,57
13,13125,Glascock,1982,15
13,13125,Glascock,1983,35
13,13125,Glascock,1984,13
13,13125,Glascock,1985,40
13,13125,Glascock,1986,74
13,13125,Glascock,1987,44
13,13125,Glascock,1988,53
13,13125,Glascock,1989,30
13,13125,Glascock,1990,60
13,13125,Glascock,1991,23
13,13125,Glascock,1992,16
13,13125,Glascock,1993,53
13,13125,Glascock,1994,5
13,13125,Glascock,1995,35
13,13125,Glascock,1996,22
13,13125,Glascock,1997,27
13,13125,Glascock,1998,57
13,13125,Glascock,1999,57
13,13125,Glascock,2000,74
13,13125,Glascock,2001,24
13,13125,Glascock,2002,63
13,13125,Glascock,2003,2
13,13125,Glascock,2004,43
13,13125,Glascock,2005,40
13,13125,Glascock,2006,68
13,13125,Glascock,2007,78
13,13125,Glascock,2008,67
13,13125,Glascock,2009,104
13,13125,Glascock,2010,92
13,13125,Glascock,2011,113
13,13125,Glascock,2012,79
13,13125,Glascock,2013,21
13,13125,Glascock,2014,91
13,13125,Glascock,2015,70
13,13125,Glascock,2016,85
13,13125,Glascock,2017,64
13,13125,Glascock,2018,85
13,13125,Glascock,2019,105
13,13125,Glascock,2020,60
13,13125,Glascock,2021,43
13,13127,Glynn,1979,11
13,13127,Glynn,1980,18
13,13127,Glynn,1981,35
13,13127,Glynn,1982,3
13,13127,Glynn,1983,12
13,13127,Glynn,1984,2
13,13127,Glynn,1985,11
13,13127,Glynn,1986,21
13,13127,Glynn,1987,9
13,13127,Glynn,1988,5
13,13127,Glynn,1989,10
13,13127,Glynn,1990,27
13,13127,Glynn,1991,1
13,13127,Glynn,1992,6
13,13127,Glynn,1993,16
13,13127,Glynn,1994,0
13,13127,Glynn,1995,11
13,13127,Glynn,1996,12
13,13127,Glynn,1997,6
13,13127,Glynn,1998,44
13,13127,Glynn,1999,17
13,13127,Glynn,2000,20
13,13127,Glynn,2001,2
13,13127,Glynn,2002,14
13,13127,Glynn,2003,0
13,13127,Glynn,2004,10
13,13127,Glynn,2005,11
13,13127,Glynn,2006,15
13,13127,Glynn,2007,26
13,13127,Glynn,2008,7
13,13127,Glynn,2009,52
13,13127,Glynn,2010,42
13,13127,Glynn,2011,60
13,13127,Glynn,2012,18
13,13127,Glynn,2013,4
13,13127,Glynn,2014,34
13,13127,Glynn,2015,21
13,13127,Glynn,2016,39
13,13127,Glynn,2017,12
13,13127,Glynn,2018,14
13,13127,Glynn,2019,37
13,13127,Glynn,2020,19
13,13127,Glynn,2021,6
13,13129,Gordon,1979,8
13,13129,Gordon,1980,36
13,13129,Gordon,1981,26
13,13129,Gordon,1982,4
13,13129,Gordon,1983,17
13,13129,Gordon,1984,2
13,13129,Gordon,1985,12
13,13129,Gordon,1986,50
13,13129,Gordon,1987,27
13,13129,Gordon,1988,40
13,13129,Gordon,1989,1
13,13129,Gordon,1990,22
13,13129,Gordon,1991,8
13,13129,Gordon,1992,6
13,13129,Gordon,1993,27
13,13129,Gordon,1994,0
13,13129,Gordon,1995,25
13,13129,Gordon,1996,8
13,13129,Gordon,1997,8
13,13129,Gordon,1998,22
13,13129,Gordon,1999,28
13,13129,Gordon,2000,41
13,13129,Gordon,2001,3
13,13129,Gordon,2002,22
13,13129,Gordon,2003,1
13,13129,Gordon,2004,8
13,13129,Gordon,2005,13
13,13129,Gordon,2006,36
13,13129,Gordon,2007,79
13,13129,Gordon,2008,39
13,13129,Gordon,2009,81
13,13129,Gordon,2010,65
13,13129,Gordon,2011,83
13,13129,Gordon,2012,61
13,13129,Gordon,2013,11
13,13129,Gordon,2014,33
13,13129,Gordon,2015,47
13,13129,Gordon,2016,77
13,13129,Gordon,2017,22
13,13129,Gordon,2018,33
13,13129,Gordon,2019,52
13,13129,Gordon,2020,37
13,13129,Gordon,2021,19
13,13131,Grady,1979,18
13,13131,Grady,1980,49
13,13131,Grady,1981,55
13,13131,Grady,1982,17
13,13131,Grady,1983,24
13,13131,Grady,1984,9
13,13131,Grady,1985,23
13,13131,Grady,1986,50
13,13131,Grady,1987,23
13,13131,Grady,1988,22
13,13131,Grady,1989,17
13,13131,Grady,1990,67
13,13131,Grady,1991,7
13,13131,Grady,1992,13
13,13131,Grady,1993,51
13,13131,Grady,1994,3
13,13131,Grady,1995,36
13,13131,Grady,1996,29
13,13131,Grady,1997,22
13,13131,Grady,1998,70
13,13131,Grady,1999,53
13,13131,Grady,2000,85
13,13131,Grady,2001,17
13,13131,Grady,2002,51
13,13131,Grady,2003,5
13,13131,Grady,2004,39
13,13131,Grady,2005,35
13,13131,Grady,2006,74
