"StateFIPS","State","CountyFIPS","County","Start Year","End Year","Value","Data Comment","Emissions Scenario","Absolute Threshold"
"13","Georgia","13277","Tift","2070","2099","54","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13277","Tift","2070","2099","85","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2016","2045","31","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2036","2065","41","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2036","2065","49","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2070","2099","50","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13279","Toombs","2070","2099","78","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2016","2045","11","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2016","2045","14","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2036","2065","20","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2036","2065","28","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2070","2099","28","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13281","Towns","2070","2099","65","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2016","2045","27","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2016","2045","29","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2036","2065","39","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2036","2065","46","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2070","2099","48","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13283","Treutlen","2070","2099","76","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2016","2045","31","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2016","2045","33","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2036","2065","44","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2036","2065","54","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2070","2099","55","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13285","Troup","2070","2099","88","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2036","2065","49","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2070","2099","51","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13287","Turner","2070","2099","80","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2016","2045","31","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2036","2065","50","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2070","2099","52","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13289","Twiggs","2070","2099","81","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2016","2045","14","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2016","2045","16","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2036","2065","23","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2036","2065","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2070","2099","32","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13291","Union","2070","2099","69","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2036","2065","43","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2036","2065","52","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2070","2099","53","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13293","Upson","2070","2099","84","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2016","2045","26","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2016","2045","29","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2036","2065","40","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2036","2065","50","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2070","2099","50","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13295","Walker","2070","2099","83","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2016","2045","28","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2016","2045","31","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2036","2065","51","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2070","2099","53","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13297","Walton","2070","2099","84","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2036","2065","50","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2070","2099","51","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13299","Ware","2070","2099","81","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2036","2065","51","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2070","2099","52","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13301","Warren","2070","2099","82","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2016","2045","33","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2036","2065","43","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2036","2065","52","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2070","2099","53","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13303","Washington","2070","2099","83","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2036","2065","43","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2036","2065","52","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2070","2099","53","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13305","Wayne","2070","2099","86","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2036","2065","50","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2070","2099","53","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13307","Webster","2070","2099","84","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2016","2045","28","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2016","2045","29","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2036","2065","39","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2036","2065","47","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2070","2099","48","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13309","Wheeler","2070","2099","77","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2016","2045","20","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2016","2045","23","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2036","2065","32","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2036","2065","43","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2070","2099","44","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13311","White","2070","2099","80","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2016","2045","26","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2016","2045","29","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2036","2065","39","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2036","2065","49","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2070","2099","50","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13313","Whitfield","2070","2099","83","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2016","2045","27","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2016","2045","28","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2036","2065","38","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2036","2065","44","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2070","2099","46","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13315","Wilcox","2070","2099","74","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2036","2065","51","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2070","2099","52","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13317","Wilkes","2070","2099","81","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2016","2045","29","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2016","2045","31","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2036","2065","42","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2036","2065","50","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2070","2099","51","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13319","Wilkinson","2070","2099","81","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2016","2045","30","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2016","2045","32","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2036","2065","43","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2036","2065","51","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2070","2099","52","","Emissions Scenario: Low Emissions (RCP 4.5)","Absolute Threshold: 90 degrees F"
"13","Georgia","13321","Worth","2070","2099","83","","Emissions Scenario: High Emissions (RCP 8.5)","Absolute Threshold: 90 degrees F"
